Main Author ID,Author Name,H-Index,I-Index,Two-Year Mean Citedness,Institution,Country Code,Publication Year,Co-Author ID,Co-Author Display Name,Co-Author Counts,Sum Max Cited By Percentile Year,Avg Max Cited By Percentile Year
A5007163853,Sergei Natanzon,0,0,0,,,2004,A5026230473,Vyacheslav Soroka,1,65.7,65.7
A5007163853,Sergei Natanzon,0,0,0,,,2004,A5060801071,Jian-zu Zhang,1,65.7,65.7
A5007163853,Sergei Natanzon,0,0,0,,,2004,A5022044479,Semyon Konstein,1,65.7,65.7
A5007163853,Sergei Natanzon,0,0,0,,,2004,A5046187131,Wenfeng Chen,3,197.1,65.7
A5007163853,Sergei Natanzon,0,0,0,,,2004,A5062096268,Wojciech Florek,1,65.7,65.7
A5007163853,Sergei Natanzon,0,0,0,,,2004,A5024557133,Isidro,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5013526513,Mariana Kirchbach,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5032855356,Avinash Khare,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5019872303,Jose Jose,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5074491733,Masayuki Kawakita,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5007163853,Matthias Dörrzapf,4,262.8,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5050155153,Kim Milton,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5073902060,Sergei Natanzon,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5002996521,Daniela Bigatti,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5070303759,Francesco Toppan,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5037211359,Oliver Rudolph,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5019851664,Andrei Khrennikov,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5027953328,Масуд Чайчиан,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5012717872,Malte Henkel,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5033616084,Bernard de Wit,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5060895263,Roland E. Allen,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5036124127,Howard J. Schnitzer,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5056098250,Euro Spallucci,3,197.1,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5012568385,Sergey Leble,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5027574957,Dimitry Leites,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5032924386,Frederick Roose,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5016109584,Alexander Kling,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5001625818,Ergin Sezgin,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5036997671,Christoph Schweigert,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5033669716,Vyacheslav Kudryavtsev,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5015686606,François Gieres,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5017395484,Rabindra N. Mohapatra,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5038706262,Ziemowit Popowicz,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5044621694,Andrzej Frydryszak,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5069790595,Eric Bergshoeff,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5016082650,Hamid Kachkachi,4,262.8,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5008352436,Yolanda Lozano,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5029190532,Antoine Van Proeyen,2,131.4,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5069035951,Paulius Miškinis,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5080590870,Dharamvir Ahluwalia,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5016371374,Luca Lusanna,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5090316532,Allen Parks,3,197.1,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5049065924,Artur Sergyeyev,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5066501031,Elena Poletaeva,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5006361087,Warren Siegel,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5023577759,Włdysław Marcinek,2,131.4,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5056664191,Michael Walker,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5081419690,Martin Legaré,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5066423392,Cosmas Zachos,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5065291616,Vikram Vyas,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5040147288,Walter Troost,7,459.9,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5004006070,Steven Duplij,19,1248.3,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5057470066,Ben Craps,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5010047411,Ori Ganor,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5054724455,Christian Grosche,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5030291951,Wagel Siegel,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5025034531,Massimo Bianchi,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5060263201,Stephen Naculich,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5089878743,Paul Townsend,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5026230473,Vyacheslav Soroka,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5060801071,Jian-zu Zhang,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5022044479,Semyon Konstein,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5046187131,Wenfeng Chen,3,197.1,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5062096268,Wojciech Florek,1,65.7,65.7
A5007206586,Malte Henkel,0,0,0,,,2004,A5024557133,Isidro,1,65.7,65.7
A5007257909,Olga Pipitone,1,1,0,,,2004,A5051873783,Marina Rubini,1,92.6,92.6
A5007257909,Olga Pipitone,1,1,0,,,2004,A5020214662,Prajna Paramita Pal,1,92.6,92.6
A5007257909,Olga Pipitone,1,1,0,,,2004,A5026517084,Tad A. Holak,1,92.6,92.6
A5007257909,Olga Pipitone,1,1,0,,,2004,A5012336503,Olga Pipitone,1,92.6,92.6
A5007257909,Olga Pipitone,1,1,0,,,2004,A5052464405,Nediljko Budiša,1,92.6,92.6
A5007257909,Olga Pipitone,1,1,0,,,2004,A5087966779,Igor Siwanowicz,1,92.6,92.6
A5007763233,Caetano-AnollésGustavo,0,0,0,,,2009,A5016647443,SunFeng-Jie,1,68.5,68.5
A5007996163,T. Carpenter,1,0,0,,,1991,A5023252875,B. Kirkpatrick,1,69.7,69.7
A5007996163,T. Carpenter,1,0,0,,,1991,A5073553859,R.W. Buchanan,1,69.7,69.7
A5007996163,T. Carpenter,1,0,0,,,1991,A5071765561,Carol A. Tamminga,1,69.7,69.7
A5007996163,T. Carpenter,1,0,0,,,1991,A5033102694,T. Carpenter,1,69.7,69.7
A5008189538,Diego Cocurullo,0,0,0,,,2016,A5018947507,Diego Cocurullo,1,72.4,72.4
A5008321529,Viviana Di Giacco,1,1,0,Max Planck Institute for Molecular Genetics,DE,2008,A5055852831,Knud H. Nierhaus,1,91.4,91.4
A5008321529,Viviana Di Giacco,1,1,0,Max Planck Institute for Molecular Genetics,DE,2008,A5015978055,Yan Qin,1,91.4,91.4
A5008321529,Viviana Di Giacco,1,1,0,Max Planck Institute for Molecular Genetics,DE,2008,A5074276510,Francisco J. Triana-Alonso,1,91.4,91.4
A5008321529,Viviana Di Giacco,1,1,0,Max Planck Institute for Molecular Genetics,DE,2008,A5056017288,Viviana Di Giacco,1,91.4,91.4
A5008321529,Viviana Di Giacco,1,1,0,Max Planck Institute for Molecular Genetics,DE,2008,A5047573725,Viter Márquez,1,91.4,91.4
A5008321529,Viviana Di Giacco,1,1,0,Max Planck Institute for Molecular Genetics,DE,2008,A5003327550,Markus Pech,1,91.4,91.4
A5008997658,Singer Bs,1,1,0,,,1981,A5013006127,Lawrence M. Gold,1,99.1,99.1
A5008997658,Singer Bs,1,1,0,,,1981,A5030721998,Sigurdson Dc,1,99.1,99.1
A5008997658,Singer Bs,1,1,0,,,1981,A5047643062,Juergen Brosius,1,99.1,99.1
A5008997658,Singer Bs,1,1,0,,,1981,A5090759821,Noller Hf,1,99.1,99.1
A5008997658,Singer Bs,1,1,0,,,1981,A5028103480,David Pribnow,1,99.1,99.1
A5008997658,Singer Bs,1,1,0,,,1981,A5041869944,Singer Bs,1,99.1,99.1
A5008997658,Singer Bs,1,1,0,,,1981,A5072191200,Carolyn A. Napoli,1,99.1,99.1
A5009027450,Kimitsuna Watanabely,1,0,0,,,2003,A5066716873,Li Zhang,1,74.6,74.6
A5009027450,Kimitsuna Watanabely,1,0,0,,,2003,A5068630992,Kimitsuna Watanabely,1,74.6,74.6
A5009027450,Kimitsuna Watanabely,1,0,0,,,2003,A5001653266,Tsutomu Suzuki,1,74.6,74.6
A5009150631,Barbara Zofel,0,0,0,,,2008,A5045955953,Pierre Zofel,1,68,68
A5009342258,Jillyn M. Tittle,0,0,0,University of Colorado Denver,US,2022,A5033544489,John D. Fisk,1,71.5,71.5
A5009342258,Jillyn M. Tittle,0,0,0,University of Colorado Denver,US,2022,A5036495692,David G. Schwark,1,71.5,71.5
A5009342258,Jillyn M. Tittle,0,0,0,University of Colorado Denver,US,2022,A5027930397,Jillyn M. Tittle,1,71.5,71.5
A5009342258,Jillyn M. Tittle,0,0,0,University of Colorado Denver,US,2022,A5077246191,Wil Biddle,1,71.5,71.5
A5009432013,L E Gnilomedova,0,0,0,,,1991,A5090858345,L E Gnilomedova,1,58,58
A5009432013,L E Gnilomedova,0,0,0,,,1991,A5009305877,G. I. Chipens,1,58,58
A5009472275,I. Ortega-Blake,1,0,0,Instituto de Física La Plata,AR,1985,A5012254851,I. Ortega-Blake,1,81.4,81.4
A5010047411,Avinash Khare,0,0,0,,,2004,A5013526513,Mariana Kirchbach,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5032855356,Avinash Khare,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5019872303,Jose Jose,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5074491733,Masayuki Kawakita,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5007163853,Matthias Dörrzapf,4,262.8,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5050155153,Kim Milton,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5073902060,Sergei Natanzon,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5002996521,Daniela Bigatti,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5070303759,Francesco Toppan,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5037211359,Oliver Rudolph,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5019851664,Andrei Khrennikov,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5027953328,Масуд Чайчиан,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5012717872,Malte Henkel,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5033616084,Bernard de Wit,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5060895263,Roland E. Allen,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5036124127,Howard J. Schnitzer,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5056098250,Euro Spallucci,3,197.1,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5012568385,Sergey Leble,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5027574957,Dimitry Leites,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5032924386,Frederick Roose,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5016109584,Alexander Kling,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5001625818,Ergin Sezgin,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5036997671,Christoph Schweigert,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5033669716,Vyacheslav Kudryavtsev,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5015686606,François Gieres,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5017395484,Rabindra N. Mohapatra,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5038706262,Ziemowit Popowicz,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5044621694,Andrzej Frydryszak,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5069790595,Eric Bergshoeff,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5016082650,Hamid Kachkachi,4,262.8,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5008352436,Yolanda Lozano,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5029190532,Antoine Van Proeyen,2,131.4,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5069035951,Paulius Miškinis,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5080590870,Dharamvir Ahluwalia,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5016371374,Luca Lusanna,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5090316532,Allen Parks,3,197.1,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5049065924,Artur Sergyeyev,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5066501031,Elena Poletaeva,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5006361087,Warren Siegel,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5023577759,Włdysław Marcinek,2,131.4,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5056664191,Michael Walker,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5081419690,Martin Legaré,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5007206586,Cosmas Zachos,3,197.1,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5066423392,Vikram Vyas,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5065291616,Walter Troost,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5040147288,Steven Duplij,7,459.9,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5004006070,Ben Craps,19,1248.3,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5057470066,Ori Ganor,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5054724455,Christian Grosche,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5030291951,Wagel Siegel,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5025034531,Massimo Bianchi,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5060263201,Stephen Naculich,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5089878743,Paul Townsend,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5026230473,Vyacheslav Soroka,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5060801071,Jian-zu Zhang,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5022044479,Semyon Konstein,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5046187131,Wenfeng Chen,3,197.1,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5062096268,Wojciech Florek,1,65.7,65.7
A5010047411,Avinash Khare,0,0,0,,,2004,A5024557133,Isidro,1,65.7,65.7
A5010266837,True E. Gibson,1,0,0,Oregon State University,US,2018,A5030497987,True E. Gibson,1,86.6,86.6
A5010266837,True E. Gibson,1,0,0,Oregon State University,US,2018,A5029412551,Ryan A. Mehl,1,86.6,86.6
A5010411123,F. Vigneau,1,1,0,Eurofins (France),FR,1998,A5011297248,Gilles G. Martin,1,97,97
A5010411123,F. Vigneau,1,1,0,Eurofins (France),FR,1998,A5065750669,E. Gachet,1,97,97
A5010411123,F. Vigneau,1,1,0,Eurofins (France),FR,1998,A5027037970,Georg Meyer,1,97,97
A5010865767,Maggie Eppstein,1,0,0,University of Vermont,US,2003,A5026445755,Maggie Eppstein,1,74.6,74.6
A5011314177,Zohar Koren,1,1,0,Carmel (Israel),IL,2010,A5056353196,Zohar Koren,1,89.2,89.2
A5012145826,M V Gol'tiaev,0,0,0,,,2013,A5046451698,E E Fecenko,1,70.9,70.9
A5012145826,M V Gol'tiaev,0,0,0,,,2013,A5045500695,В. И. Новоселов,1,70.9,70.9
A5012145826,M V Gol'tiaev,0,0,0,,,2013,A5066537595,M V Gol'tiaev,1,70.9,70.9
A5012145826,M V Gol'tiaev,0,0,0,,,2013,A5002163515,S V Novocelov,1,70.9,70.9
A5012223632,Steffen Jockush,1,1,0,Columbia University,US,2011,A5066008654,Nicholas J. Turro,1,94.6,94.6
A5012223632,Steffen Jockush,1,1,0,Columbia University,US,2011,A5060098398,Steffen Jockush,1,94.6,94.6
A5012223632,Steffen Jockush,1,1,0,Columbia University,US,2011,A5024297093,Peter G. Schultz,1,94.6,94.6
A5012479470,Nissim G. Amzallag,1,1,0,Carmel (Israel),IL,2002,A5044699527,Hervé Seligmann,1,92.6,92.6
A5012865014,T. M. Eneeva,1,0,0,Keldysh Institute of Applied Mathematics,RU,2017,A5010250566,T. M. Eneeva,1,76.5,76.5
A5012865014,T. M. Eneeva,1,0,0,Keldysh Institute of Applied Mathematics,RU,2017,A5058567954,E. I. Kugushev,1,76.5,76.5
A5013554395,Taogeng Su,0,0,0,China Pharmaceutical University,CN,2023,A5019560977,Taogeng Su,1,87.5,87.5
A5013554395,Taogeng Su,0,0,0,China Pharmaceutical University,CN,2023,A5006131751,Zongxiang Hu,1,87.5,87.5
A5013554395,Taogeng Su,0,0,0,China Pharmaceutical University,CN,2023,A5077204958,Xiangdong Gao,1,87.5,87.5
A5013554395,Taogeng Su,0,0,0,China Pharmaceutical University,CN,2023,A5063632890,Wei Yao,1,87.5,87.5
A5013554395,Taogeng Su,0,0,0,China Pharmaceutical University,CN,2023,A5030611214,Xiaoda Song,1,87.5,87.5
A5013554395,Taogeng Su,0,0,0,China Pharmaceutical University,CN,2023,A5017266599,Jinming Liang,1,87.5,87.5
A5013554395,Taogeng Su,0,0,0,China Pharmaceutical University,CN,2023,A5082956083,Di Zhang,1,87.5,87.5
A5013700813,P. Davydiuk,0,0,0,,,2023,A5078281752,P. Davydiuk,1,87.5,87.5
A5013700813,P. Davydiuk,0,0,0,,,2023,A5038665059,І. Peleshok,1,87.5,87.5
A5013875357,Candace M. Motta,1,1,0,Scripps Research Institute,US,2006,A5056710753,Leslie A. Nangle,1,98.1,98.1
A5013875357,Candace M. Motta,1,1,0,Scripps Research Institute,US,2006,A5026856074,Candace M. Motta,1,98.1,98.1
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5014825492,Neri Niccolai,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5078293844,Silvia Baroni,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5044997014,Simone Gardini,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5018630747,Stefano Mangani,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5007480628,Sara Cheli,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5073967052,Carmen Luigia Monaco,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5044978839,L. Savini,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5019265652,Guido Mangiavacchi,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5088854081,Gabriele Di Lascio,1,92.4,92.4
A5013983803,Sara Cheli,1,1,0,University of Siena,IT,2016,A5019372404,Davide Alocci,1,92.4,92.4
A5014007372,August Bo ̈ck,1,1,0,,,1991,A5072628229,Karl Forchhammer,1,99.6,99.6
A5014007372,August Bo ̈ck,1,1,0,,,1991,A5048175299,Christian Baron,1,99.6,99.6
A5014007372,August Bo ̈ck,1,1,0,,,1991,A5070753660,August Bo ̈ck,1,99.6,99.6
A5014385890,Katherine A. Leonova,1,1,0,,,2000,A5039907078,Katherine A. Leonova,1,93.3,93.3
A5014385890,Katherine A. Leonova,1,1,0,,,2000,A5046995150,Peter P. Gariaev,1,93.3,93.3
A5014385890,Katherine A. Leonova,1,1,0,,,2000,A5052783266,Georg G. Tertishny,1,93.3,93.3
A5014385890,Katherine A. Leonova,1,1,0,,,2000,A5069152192,Peter J. Marcer,1,93.3,93.3
A5014385890,Katherine A. Leonova,1,1,0,,,2000,A5059237015,Uwe Kaempf,1,93.3,93.3
A5014491133,Csc Deutschland,0,0,0,,,2012,A5080138691,Sebastian Sachse,1,70.4,70.4
A5014491133,Csc Deutschland,0,0,0,,,2012,A5072280541,Csc Deutschland,1,70.4,70.4
A5014553365,C Debenedetto,1,1,0,,,1983,A5033789554,C Saccone,1,91.1,91.1
A5014553365,C Debenedetto,1,1,0,,,1983,A5082100351,Raffaele Gallerani,1,91.1,91.1
A5014553365,C Debenedetto,1,1,0,,,1983,A5010592700,Carla Quagliariello,1,91.1,91.1
A5014553365,C Debenedetto,1,1,0,,,1983,A5082137182,C Debenedetto,1,91.1,91.1
A5014553365,C Debenedetto,1,1,0,,,1983,A5005250183,Elisabetta Sbisà,1,91.1,91.1
A5014553365,C Debenedetto,1,1,0,,,1983,A5055724946,G. Pèpe,1,91.1,91.1
A5014553365,C Debenedetto,1,1,0,,,1983,A5064183776,Gemma Gadaleta,1,91.1,91.1
A5014553365,C Debenedetto,1,1,0,,,1983,A5037491835,Kroon Am,1,91.1,91.1
A5014553365,C Debenedetto,1,1,0,,,1983,A5073917989,Marijke Holtrop,1,91.1,91.1
A5014584598,M. Hornos,1,0,0,Universidade de São Paulo,BR,1995,A5083978843,Yvone M. M. Hornos,1,74.2,74.2
A5014584598,M. Hornos,1,0,0,Universidade de São Paulo,BR,1995,A5031022482,M. Hornos,1,74.2,74.2
A5014607780,EricD. Hoffer,0,0,0,,,2023,A5026364354,HaAn Nguyen,1,87.5,87.5
A5014607780,EricD. Hoffer,0,0,0,,,2023,A5059990450,EricD. Hoffer,1,87.5,87.5
A5014607780,EricD. Hoffer,0,0,0,,,2023,A5047088450,CrystalE. Fagan,1,87.5,87.5
A5014607780,EricD. Hoffer,0,0,0,,,2023,A5061513968,Tatsuya Maehigashi,1,87.5,87.5
A5014847251,Nicholas Westmoreland,1,1,0,National Cancer Institute,US,1981,A5039919365,Marc J. Shulman,1,96,96
A5014847251,Nicholas Westmoreland,1,1,0,National Cancer Institute,US,1981,A5071434371,Charles M. Steinberg,1,96,96
A5014884142,F. E. Polk,0,0,0,,,1980,A5037734163,F. E. Polk,1,61.6,61.6
A5015005739,John Lueck,0,0,0,,,2023,A5056071834,Bettye Maddux,1,87.5,87.5
A5015005739,John Lueck,0,0,0,,,2023,A5078060315,John Lueck,1,87.5,87.5
A5015005739,John Lueck,0,0,0,,,2023,A5041427467,P.A. Karplus,1,87.5,87.5
A5015005739,John Lueck,0,0,0,,,2023,A5090684291,R. A. Cooley,1,87.5,87.5
A5015005739,John Lueck,0,0,0,,,2023,A5090061739,Kayla A Jara,1,87.5,87.5
A5015005739,John Lueck,0,0,0,,,2023,A5030497987,Ryan A. Mehl,1,87.5,87.5
A5015550893,Jesus M. Miro-Bueno,1,0,0,,,2011,A5049425478,Alfonso Rodríguez‐Patón,1,86.9,86.9
A5015550893,Jesus M. Miro-Bueno,1,0,0,,,2011,A5019403146,Jesus M. Miro-Bueno,1,86.9,86.9
A5015787927,A. M. Zemskov,0,0,0,Ministry of Health of the Russian Federation,RU,2022,A5084881270,V. S. Demidova,1,71.5,71.5
A5015787927,A. M. Zemskov,0,0,0,Ministry of Health of the Russian Federation,RU,2022,A5075517393,A. M. Zemskov,1,71.5,71.5
A5015787927,A. M. Zemskov,0,0,0,Ministry of Health of the Russian Federation,RU,2022,A5089517406,V. A. Zemskova,1,71.5,71.5
A5015787927,A. M. Zemskov,0,0,0,Ministry of Health of the Russian Federation,RU,2022,A5077139418,A. A. Alekseev,1,71.5,71.5
A5015787927,A. M. Zemskov,0,0,0,Ministry of Health of the Russian Federation,RU,2022,A5032448099,M. N. Kozlova,1,71.5,71.5
A5015787927,A. M. Zemskov,0,0,0,Ministry of Health of the Russian Federation,RU,2022,A5059321974,N. S. Shishkina,1,71.5,71.5
A5015787927,A. M. Zemskov,0,0,0,Ministry of Health of the Russian Federation,RU,2022,A5084417874,V. V. Neumann,1,71.5,71.5
A5015787927,A. M. Zemskov,0,0,0,Ministry of Health of the Russian Federation,RU,2022,A5035101023,A. A. Barsukov,1,71.5,71.5
A5015799907,Van Deventer Ja,1,0,3,Tufts University,US,2021,A5059232605,Jessica T Stieglitz,1,87.5,87.5
A5016171126,О.М. Зудов,0,0,0,,,2010,A5047865872,О.М. Зудов,1,70,70
A5016363002,Maxime Venin,1,1,0,University College Cork,IE,2009,A5068963019,Maxime Venin,1,95.4,95.4
A5016363002,Maxime Venin,1,1,0,University College Cork,IE,2009,A5047187282,Pavel V. Baranov,1,95.4,95.4
A5016647443,SunFeng-Jie,0,0,0,,,2009,A5007763233,SunFeng-Jie,1,68.5,68.5
A5016705705,Jomel Jacinto,1,0,0,College of Charleston,US,2015,A5082226165,Joseph A. Karam,1,87.8,87.8
A5016705705,Jomel Jacinto,1,0,0,College of Charleston,US,2015,A5071521886,Gilbert Eriani,1,87.8,87.8
A5016705705,Jomel Jacinto,1,0,0,College of Charleston,US,2015,A5004067337,Jomel Jacinto,1,87.8,87.8
A5016705705,Jomel Jacinto,1,0,0,College of Charleston,US,2015,A5089317388,Erin Morris Richard,1,87.8,87.8
A5016708887,S Sreekumari,0,0,0,,,2016,A5019598549,DM Vasudevan,1,72.4,72.4
A5016708887,S Sreekumari,0,0,0,,,2016,A5024169816,S Sreekumari,1,72.4,72.4
A5016985895,Adeesh Nagpal,0,0,0,,,2015,A5023948360,M. Yamuna,1,72.1,72.1
A5017132787,Pearl Morosky,0,0,0,Yale University,US,2023,A5064225289,Natalie Krahn,1,87.5,87.5
A5017132787,Pearl Morosky,0,0,0,Yale University,US,2023,A5060076105,Lance G. A. Nunes,1,87.5,87.5
A5017132787,Pearl Morosky,0,0,0,Yale University,US,2023,A5064245973,Oscar Vargas-Rodriguez,1,87.5,87.5
